dataset,model,seed,train_mse,test_mse,train_r2,test_r2,train_mae,test_mae,fit_time_s,predict_time_s
airfoil,RandomForest,456,14.629867666129105,16.061201412098196,0.6946115338045531,0.651488180351136,2.992597888440967,3.156313142199564,0.21809520001988858,0.00617680000141263
airfoil,GradientBoosting,456,3.0230314163524925,4.754340156046631,0.9368962899344663,0.8968356291351048,1.2529308269212416,1.6017342920277498,0.19859260000521317,0.0007223000284284353
airfoil,RHM (original),456,16.938859734854855,18.50869315658409,0.6464129060098438,0.5983800859090951,3.1990964783505573,3.3709484301349235,0.37454629997955635,0.436809099977836
airfoil,"ACGMT (top1, no-std)",456,16.93885973485485,18.508693156584094,0.646412906009844,0.598380085909095,3.199096478350557,3.370948430134924,0.10487699997611344,0.0013535000034607947
airfoil,"ACGMT (top3, std)",456,10.362026216103612,12.301324791238274,0.7836998006387185,0.7330736987174069,2.357169962223343,2.6585553140801084,0.4661719999858178,0.0015457000117748976
airfoil,ACGMT (full),456,13.452850083144998,13.963539765129939,0.7191809696023066,0.6970053156410194,2.8146563114130743,2.9087392864314032,0.6574045000015758,0.0014658999862149358
airfoil,Ridge,789,24.250496658064783,25.32968139397918,0.49394993196429804,0.4492717462867184,3.905569389825924,3.968168198480727,0.0021721000084653497,0.0002025999710895121
airfoil,CART,789,18.38921286302268,23.024027154988783,0.6162609553251825,0.4994022202139441,3.305533246930689,3.8295916664387484,0.002743299992289394,0.000324999971780926
airfoil,RandomForest,789,14.722425071455593,18.28059070636726,0.6927780773272143,0.602535948242999,3.0190602584382735,3.4018087232477576,0.2841760999872349,0.008497599977999926
airfoil,GradientBoosting,789,2.6452430700342777,5.934898573254418,0.9448000816463015,0.8709610169833888,1.2060213543485252,1.76707496336507,0.1720604000147432,0.0012561000185087323
airfoil,RHM (original),789,18.659446376516325,19.753667575871148,0.6106218259573513,0.5705077107255646,3.4103370041405707,3.3966589278342543,0.3417430999688804,0.6149322999990545
airfoil,"ACGMT (top1, no-std)",789,18.659446376516325,19.753667575871148,0.6106218259573513,0.5705077107255646,3.4103370041405707,3.3966589278342543,0.05831009999383241,0.0007260999991558492
airfoil,"ACGMT (top3, std)",789,9.126202378031914,12.369067922869595,0.8095579072284789,0.7310666853140072,2.2441369349455482,2.4870982742532552,0.4051437000161968,0.0035871000145561993
airfoil,ACGMT (full),789,13.447486384496393,16.529014431986,0.719383009109611,0.6406194332987921,2.7202341195755526,2.8797012125304264,0.673496300005354,0.002715200011152774
airfoil,Ridge,1024,24.80447774930266,22.803969948541006,0.48251209986833565,0.4977163768045786,3.9247721591374356,3.7911867933659606,0.0009315999923273921,0.00011799996718764305
airfoil,CART,1024,19.25447232114716,24.08821727990541,0.598300091204548,0.46942935467060865,3.501559709620588,3.833472066156762,0.0032085999846458435,0.00036040000850334764
airfoil,RandomForest,1024,15.11580719557005,18.525645858489987,0.6846437403968098,0.5919513775524448,3.055794454861429,3.3685758062220184,0.29778790002455935,0.012579299975186586
airfoil,GradientBoosting,1024,2.8610199365628963,5.734922406810129,0.9403114544813029,0.8736817487596498,1.2384610857583649,1.7558540417891606,0.15302000002702698,0.0006690999725833535
airfoil,RHM (original),1024,16.787519062398825,18.74738598167014,0.6497673494349105,0.5870672967222186,3.2010697346137973,3.4201042702254396,0.41197670000838116,0.45563989999936894
airfoil,"ACGMT (top1, no-std)",1024,16.78751906239883,18.74738598167014,0.6497673494349105,0.5870672967222186,3.2010697346137973,3.4201042702254396,0.08521780004957691,0.0010748999775387347
airfoil,"ACGMT (top3, std)",1024,11.775357688660554,11.723289264434642,0.7543344719775238,0.7417810924678508,2.6581069757365294,2.652222829074241,0.3671567999990657,0.0018440000130794942
airfoil,ACGMT (full),1024,13.390846849768183,14.067937915850463,0.7206310373752551,0.6901375136343879,2.764188866998478,2.864955174548383,0.5655410999897867,0.0008216999704018235
yacht,Ridge,42,94.94491025234912,64.13858081592767,0.6134765951723893,0.5683433012400796,7.102500286752909,5.741337208232515,0.0012188999680802226,0.00017359998309984803
yacht,CART,42,1.030665859515855,0.7848984028857412,0.9958041302456254,0.9947175841881513,0.6654970725323742,0.5608160415207316,0.0011062999838031828,0.0002573999809101224
yacht,RandomForest,42,0.7124600951902981,0.5063840105732575,0.9970995548780358,0.9965920036345023,0.532130711310536,0.4655949690122118,0.17934939998667687,0.008736299991142005
yacht,GradientBoosting,42,0.010352060807317596,0.13301516586613948,0.9999578564687713,0.9991047995348141,0.07097157222491342,0.19071554947865493,0.08646649995353073,0.00045000005047768354
yacht,RHM (original),42,91.02319133208404,60.82167737015111,0.6294420233960702,0.5906662708676483,5.916889795198931,4.177395718134757,0.042752199980895966,0.11150880000786856
yacht,"ACGMT (top1, no-std)",42,91.02319133208404,60.8216773701511,0.6294420233960702,0.5906662708676484,5.916889795198931,4.177395718134757,0.012317700020503253,0.00026439997600391507
yacht,"ACGMT (top3, std)",42,91.02319133208404,60.8216773701511,0.6294420233960702,0.5906662708676484,5.916889795198931,4.177395718134757,0.015857000020332634,0.00023820000933483243
yacht,ACGMT (full),42,100.54194512280743,67.63368609885728,0.5906909085113721,0.5448210219963658,7.243617768092811,5.7038502965550855,0.003711799974553287,0.00018830003682523966
yacht,Ridge,123,93.78028321990718,82.14729055018127,0.5942301552991212,0.6278905418600602,6.8871248842720485,6.315179502631543,0.0020741000189445913,0.0002770000137388706
yacht,CART,123,1.0363531257486458,0.9077766450154308,0.9955158927606967,0.9958879681456756,0.642822873942824,0.6528711616457047,0.001981200010050088,0.0003038999857380986
yacht,RandomForest,123,0.6783140974812045,0.40706827485663727,0.9970650610496883,0.9981560687617527,0.5172383849525409,0.45648347140760176,0.15445570001611486,0.008271200000308454
yacht,GradientBoosting,123,0.009189384066078384,0.17990693650227313,0.9999602392441421,0.9991850604906247,0.06788157542473251,0.24199619065185052,0.10089090000838041,0.0004889999981969595
yacht,RHM (original),123,88.48757595871004,76.73969020128271,0.6171307153068915,0.6523858018033786,5.655678544355023,4.920720716442439,0.042974799987860024,0.09174430003622547
yacht,"ACGMT (top1, no-std)",123,88.48757595871004,76.73969020128271,0.6171307153068915,0.6523858018033786,5.655678544355023,4.920720716442439,0.011917199997697026,0.00025969999842345715
yacht,"ACGMT (top3, std)",123,88.48757595871004,76.73969020128271,0.6171307153068915,0.6523858018033786,5.655678544355023,4.920720716442439,0.022537100012414157,0.00031969998963177204
yacht,ACGMT (full),123,99.98784422714367,90.36024094297812,0.5673711932721981,0.5906876530012127,6.934277523155385,6.560273050024484,0.003116199979558587,0.00015609996626153588
yacht,Ridge,456,97.82546897362033,47.70043505766685,0.6125536230446094,0.6440478505683007,7.130728051806996,5.545573606574777,0.0013721000286750495,0.00020189996575936675
yacht,CART,456,0.9828263163174326,1.0392905505398649,0.9961074299011408,0.992244563285398,0.6733479751879312,0.7243985816949751,0.0013898999895900488,0.00016739999409765005
yacht,RandomForest,456,0.7016040259772983,0.7128203658310474,0.9972212355251215,0.9946807625324694,0.5657101649228313,0.5803010816371021,0.1752439999836497,0.015054300019983202
yacht,GradientBoosting,456,0.012768744382182095,0.1855991439581299,0.9999494282644279,0.9986150144302728,0.07768459685088512,0.2506732863483825,0.11329339997610077,0.00044020003406330943
yacht,RHM (original),456,94.73329850004401,49.35492254898782,0.6248004362670294,0.6317016659259259,6.2494529275813395,4.996150310326833,0.05826799996430054,0.10810330003732815
yacht,"ACGMT (top1, no-std)",456,94.73329850004403,49.35492254898781,0.6248004362670294,0.631701665925926,6.2494529275813395,4.996150310326832,0.02435889997286722,0.0007453999714925885
yacht,"ACGMT (top3, std)",456,94.73329850004403,49.35492254898781,0.6248004362670294,0.631701665925926,6.2494529275813395,4.996150310326832,0.03859630000079051,0.0003326000296510756
yacht,ACGMT (full),456,100.38667107627622,49.444003903418896,0.6024097567719914,0.6310369193770592,7.341614758661518,5.679573459363971,0.004882999986875802,0.00023140001576393843
yacht,Ridge,789,84.83715639327653,131.66319295138507,0.5974711608301952,0.559872677002822,6.4380890897938725,7.96640526993686,0.0019239999819546938,0.00028169999131932855
yacht,CART,789,0.85177013790845,1.7192704930469327,0.9959585863149114,0.9942527755658167,0.6023386008276893,0.8040328791892885,0.002217400004155934,0.00039300002390518785
yacht,RandomForest,789,0.590339050035167,1.3846013935241448,0.9971990045089949,0.9953715165864544,0.48470852876917025,0.6115066817413987,0.15070230001583695,0.010234499990474433
yacht,GradientBoosting,789,0.011327640308295481,0.7993405769628394,0.999946253480224,0.9973279424536546,0.07681646233590438,0.3927260888710968,0.10026490001473576,0.00044299999717622995
yacht,RHM (original),789,80.28139423225245,122.7030690117965,0.6190869920552513,0.5898248244090463,5.308092377993615,6.389675670248966,0.039433799975086004,0.07227870001224801
yacht,"ACGMT (top1, no-std)",789,80.28139423225245,122.7030690117965,0.6190869920552513,0.5898248244090463,5.308092377993615,6.389675670248967,0.01036519999615848,0.0002400000230409205
yacht,"ACGMT (top3, std)",789,80.28139423225245,122.7030690117965,0.6190869920552513,0.5898248244090463,5.308092377993615,6.389675670248967,0.037106100004166365,0.0003380000125616789
yacht,ACGMT (full),789,89.48284985597955,141.1623761909086,0.5754286304557472,0.5281185474230018,6.523784424288529,8.07397031646458,0.0024361000396311283,0.00012370001059025526
yacht,Ridge,1024,92.52910244489763,88.55599121162476,0.5965277807255437,0.6112624525223784,6.820634111653552,6.657629356734787,0.0017009000293910503,0.0002666999935172498
yacht,CART,1024,0.8886588805133957,1.6004527903342354,0.9961250119019341,0.9929744325137588,0.6392067856439054,0.6643888685100429,0.0019557999912649393,0.0003282999969087541
yacht,RandomForest,1024,0.6006171894867978,1.8744316367835478,0.9973810147945514,0.991771737322025,0.49886282405038734,0.6354996078393214,0.16182540002046153,0.008036299957893789
yacht,GradientBoosting,1024,0.013093199976840468,0.8163461824703855,0.9999429072333733,0.9964164546235174,0.08090500155232298,0.3249943424265501,0.0909090000204742,0.0006807000027038157
yacht,RHM (original),1024,89.20190284146032,69.47922141793148,0.6110360010853746,0.6950044625426108,5.724298067014255,4.4462874819718055,0.03668760001892224,0.07052779995137826
yacht,"ACGMT (top1, no-std)",1024,89.20190284146032,69.47922141793148,0.6110360010853746,0.6950044625426108,5.724298067014254,4.446287481971805,0.01664009998785332,0.00030129996594041586
yacht,"ACGMT (top3, std)",1024,89.20190284146032,69.47922141793148,0.6110360010853746,0.6950044625426108,5.724298067014254,4.446287481971805,0.020707299991045147,0.0008592000231146812
yacht,ACGMT (full),1024,96.3904465253829,93.54251057465292,0.5796904287533525,0.5893729419301377,6.888383627967467,6.827965200059088,0.0030270999995991588,0.000172399973962456
friedman1,Ridge,42,6.149790983605928,5.92712087439067,0.7433758162514925,0.7506269604069137,1.9240188409660874,1.8909024273989508,0.002381900034379214,0.0003781999694183469
friedman1,CART,42,7.399585974264599,8.231032231091213,0.6912232113604078,0.6536939991683748,2.175370244731899,2.289784547353788,0.0310264999861829,0.0003963999915868044
friedman1,RandomForest,42,5.708599693730894,6.239194557807806,0.7617862557189401,0.737497016769862,1.9112839592384643,1.9767352591067253,2.378376200038474,0.030360100034158677
friedman1,GradientBoosting,42,0.40276400322913236,0.83125506822349,0.9831930900013527,0.9650264255727093,0.49828439430059895,0.7083450720202145,3.346676099987235,0.0020290000247769058
friedman1,RHM (original),42,5.930329674275954,6.065728353399668,0.7525337013765835,0.744795297938184,1.8977843411366297,1.9181866041806883,0.8070025999913923,1.4323842999874614
friedman1,"ACGMT (top1, no-std)",42,5.930329674275954,6.065728353399667,0.7525337013765835,0.744795297938184,1.8977843411366297,1.9181866041806883,0.3412279000040144,0.0014037999790161848
friedman1,"ACGMT (top3, std)",42,2.5658596904844773,2.8067849735821038,0.8929294263107316,0.8819095282212672,1.3242961395395598,1.3766812172582454,1.2586591000435874,0.001913399959448725
friedman1,ACGMT (full),42,2.64551724797817,2.744220419029122,0.8896054018478331,0.8845418202683344,1.3510189965665664,1.3634106798317949,2.5848171999678016,0.0030291000148281455
friedman1,Ridge,123,6.005842464703034,5.580554630455725,0.7377518635276712,0.763673384396456,1.8866953515433098,1.8232981885046988,0.0018904000171460211,0.00042050000047311187
friedman1,CART,123,7.245396117581571,8.074732125130506,0.683626128889219,0.6580493801417244,2.151198922806047,2.2670496632111177,0.024169100041035563,0.0005080000264570117
friedman1,RandomForest,123,5.656162218255606,6.337264639491638,0.7530208276290393,0.7316280542687263,1.9010018091113507,1.984155364148421,2.0142592000192963,0.010354699974413961
friedman1,GradientBoosting,123,0.367074304402099,0.7274009772177356,0.9839715155963408,0.9691958555168665,0.48015664908084055,0.6836144203084155,3.2513773999526165,0.0023527000448666513
friedman1,RHM (original),123,5.349572711003225,5.572402031591316,0.7664082128978739,0.7640186325349626,1.7891981654824525,1.819816321114552,0.7858648000401445,1.5656841999734752
friedman1,"ACGMT (top1, no-std)",123,5.349572711003225,5.572402031591316,0.7664082128978739,0.7640186325349626,1.7891981654824525,1.819816321114552,0.45796819997485727,0.003525200008880347
friedman1,"ACGMT (top3, std)",123,2.5787915396834022,2.7764496615316228,0.8873957684359576,0.8824222688686787,1.3333236920019345,1.3779517319440746,1.3003759999992326,0.001581899996381253
friedman1,ACGMT (full),123,2.6266984418953876,2.827202767947989,0.8853038894193014,0.880272964603241,1.3488235399003283,1.4020873440322248,1.9439404999720864,0.001880299998447299
friedman1,Ridge,456,6.103455772981388,5.821806973073442,0.7542767151873513,0.7460503380209068,1.9175947890371527,1.8371450012628976,0.003124999988358468,0.0007243000436574221
friedman1,CART,456,7.6536249308240185,8.35448227984143,0.6918673733901088,0.6355739788713721,2.2249603000419267,2.299687813202821,0.06082549999700859,0.0007069999701343477
friedman1,RandomForest,456,5.926565927187925,6.4172748664055215,0.7613982469187331,0.7200757787594112,1.9416972369945247,2.0339401996329753,2.2290747000370175,0.015708699997048825
friedman1,GradientBoosting,456,0.39429843096674466,0.7211773180241627,0.9841256643355188,0.9685419429077119,0.494468768334709,0.6672488179683121,2.831372199987527,0.0023469000007025898
friedman1,RHM (original),456,5.857911031608887,5.9611659376976895,0.7641622722656245,0.7399714415333097,1.8864274562053756,1.881544434255025,0.9787735000136308,1.690006299992092
friedman1,"ACGMT (top1, no-std)",456,5.857911031608888,5.9611659376976895,0.7641622722656245,0.7399714415333097,1.8864274562053756,1.8815444342550247,0.48639219999313354,0.003972899983637035
friedman1,"ACGMT (top3, std)",456,2.643173283243444,2.886688762240931,0.8935866424456201,0.8740814254405058,1.3558752564117162,1.4069526396846497,1.7260333999875002,0.0018610000261105597
friedman1,ACGMT (full),456,2.7307521923558196,2.9280713305740447,0.8900607420331577,0.8722763004529157,1.3718862427632534,1.41718919473477,2.3810102999559604,0.00179569999454543
friedman1,Ridge,789,5.884093676412785,5.916955676590503,0.7479539466422936,0.7534930943429785,1.8649283891002746,1.889443829537164,0.002166600024793297,0.00043889996595680714
friedman1,CART,789,7.295169171015697,7.573088804489229,0.6875103118255785,0.6844967599053946,2.1620051678876697,2.215530511673684,0.05534939997596666,0.000867099966853857
friedman1,RandomForest,789,5.838168465954713,6.23639794602474,0.7499211600624301,0.7401847767421166,1.9322522159188886,2.01366518791418,2.09776629996486,0.020764200016856194
friedman1,GradientBoosting,789,0.3668061168292105,0.6506496040062217,0.98428780383547,0.9728932191963012,0.48226563746314854,0.6407825717704198,3.338488299981691,0.0034568000119179487
friedman1,RHM (original),789,5.52972791400196,6.069594281043741,0.7631332583209607,0.747134001572276,1.8200267861863149,1.9065589298689964,1.3054462999571115,2.729478800029028
friedman1,"ACGMT (top1, no-std)",789,5.52972791400196,6.069594281043741,0.7631332583209607,0.747134001572276,1.8200267861863149,1.9065589298689964,0.40119780000532046,0.0042696999735198915
friedman1,"ACGMT (top3, std)",789,2.5545779855199524,2.7405367619523657,0.890574260939143,0.8858262130134011,1.324689279737295,1.3710771787538512,1.9445982000324875,0.00652360002277419
friedman1,ACGMT (full),789,2.6394635410429,2.771564842772269,0.8869381751741593,0.8845335489122231,1.3424368552932529,1.366710520874696,2.4405430000042543,0.001524799969047308
friedman1,Ridge,1024,6.039815844668968,5.763074083309366,0.743181943006441,0.7613826011002178,1.8905291493891774,1.8994286177285866,0.0036560000153258443,0.0006833000225014985
friedman1,CART,1024,7.308825678030311,8.14802015737014,0.6892225760172571,0.662635019430777,2.168670317284277,2.2650807295328796,0.03858970000874251,0.0006818000110797584
friedman1,RandomForest,1024,5.485294178613369,6.072341550777761,0.7667606713153395,0.7485775256170905,1.8646071568009626,1.9457301969553022,2.304027499980293,0.023906400019768625
friedman1,GradientBoosting,1024,0.38329648683720124,0.7029331361751472,0.9837019105327734,0.9708953808106763,0.48378399988747794,0.6630745663012799,3.647045799996704,0.002624399960041046
friedman1,RHM (original),1024,5.500693564854866,5.6908056082855465,0.7661058764415976,0.7643748436574634,1.8097108016540253,1.8765896842402645,1.202692799968645,1.646807799988892
friedman1,"ACGMT (top1, no-std)",1024,5.500693564854866,5.690805608285547,0.7661058764415976,0.7643748436574634,1.8097108016540253,1.8765896842402645,0.5289344000048004,0.0029289000085555017
friedman1,"ACGMT (top3, std)",1024,2.5636840372018734,2.897065008923063,0.8909899953720073,0.8800483722958092,1.3266187672059422,1.3898722719966636,1.6478345000068657,0.004696500021964312
friedman1,ACGMT (full),1024,2.675421426555714,2.976163559739709,0.886238827461364,0.8767733336307203,1.3512762808352228,1.4145869173341312,2.037507999979425,0.0010518000344745815
