dataset,config,seed,train_mse,test_mse,train_r2,test_r2,train_mae,test_mae,fit_time_s,predict_time_s
interaction,no-std,1024,0.2825234866149529,0.33127610131591106,0.9657450645837021,0.958347228448961,0.41854743405920386,0.4315738364392927,3.1987538000103086,0.003285599988885224
interaction,with-std,1024,0.2825234866149529,0.33127610131591106,0.9657450645837021,0.958347228448961,0.41854743405920386,0.4315738364392927,4.401883199985605,0.008574199979193509
regime,no-std,42,0.30449575134463613,0.2883698182071586,0.921262145250912,0.9255325108422998,0.4259737285355866,0.4092976960749704,4.121765099989716,0.015612299961503595
regime,with-std,42,0.30449575134463613,0.2883698182071586,0.921262145250912,0.9255325108422998,0.4259737285355866,0.4092976960749704,3.6925371999968775,0.00853709998773411
regime,no-std,123,0.37391897045307554,0.40941747061965084,0.8982388632253175,0.888783647924399,0.4507856956928084,0.4677746547563369,3.9361975000356324,0.004219900001771748
regime,with-std,123,0.37394429581331146,0.41141663765205244,0.8982319709902332,0.8882405834963056,0.45115691939458535,0.4695076817919826,3.6289123000460677,0.005729000025894493
regime,no-std,456,0.3783536612880815,0.3672476443349054,0.9005726202119934,0.9011037558323871,0.4544555386851805,0.4464402827770748,4.346534399955999,0.013485400006175041
regime,with-std,456,0.3783536612880815,0.3672476443349054,0.9005726202119934,0.9011037558323871,0.4544555386851805,0.4464402827770748,4.850932500034105,0.004179800045676529
regime,no-std,789,0.33517453203029574,0.3280987437428688,0.9118234321610381,0.9116017612141026,0.43117184668168274,0.4329178035351115,3.4936677999794483,0.009377599984873086
regime,with-std,789,0.33517453203029574,0.3280987437428688,0.9118234321610381,0.9116017612141026,0.43117184668168274,0.4329178035351115,3.1235233999905176,0.006381899991538376
regime,no-std,1024,0.35331819198230663,0.3664502243277989,0.9034763581056919,0.9064990056240345,0.44499853374906445,0.45402145587432613,4.477947400009725,0.006183999998029321
regime,with-std,1024,0.35331819198230663,0.3664502243277989,0.9034763581056919,0.9064990056240345,0.44499853374906445,0.45402145587432613,4.320522800029721,0.006085100001655519
