experiment,dataset,model,seed,train_mse,test_mse,train_r2,test_r2,train_mae,test_mae,fit_time_s,predict_time_s
main,correlated,GradientBoosting,789,0.20845111646001477,0.3146918377218875,0.9864752178647404,0.9797055549144285,0.3660529194393395,0.4483552887779952,0.43471029214560986,0.001170626375824213
main,correlated,RHM (original),789,0.2771917127805802,0.29021689782458304,0.9820151717643789,0.9812839413362506,0.42004613733561075,0.431589491149322,0.179502974729985,0.2724661659449339
main,correlated,"ACGMT (top1, no-std)",789,0.2771917127805802,0.29021689782458293,0.9820151717643789,0.9812839413362507,0.42004613733561075,0.43158949114932194,0.06318034371361136,0.0003365310840308666
main,correlated,"ACGMT (top3, std)",789,0.2494968852268478,0.2647564142834822,0.9838120751117864,0.9829258853689193,0.40058999348394037,0.41033945229368146,0.1629094136878848,0.0003119753673672676
main,correlated,ACGMT (full),789,0.2525182799800038,0.263228481244514,0.9836160401541665,0.983024421617518,0.4023933764397902,0.41053805184415953,0.24735389789566398,0.0001437491737306118
main,correlated,Ridge,1024,0.7391498274601811,0.798918488104528,0.9492054682998505,0.9471194046433594,0.628467733958659,0.6542977600900985,0.0003054826520383358,3.119884058833122e-05
main,correlated,CART,1024,2.4797905470569797,2.7764036815774342,0.8295882717242435,0.816229212593996,1.2412027341136707,1.3227047258776552,0.004394762217998505,8.772499859333038e-05
main,correlated,RandomForest,1024,1.8587405788770324,2.108349618288316,0.8722669562400598,0.8604478620847176,1.0714519486360028,1.1522529490763247,0.27497282810509205,0.003475688863545656
main,correlated,GradientBoosting,1024,0.20158521504937948,0.3246760274919067,0.9861470215973787,0.9785096203336896,0.3588643145473413,0.4569049458386157,0.4336724770255387,0.0011133183725178242
main,correlated,RHM (original),1024,0.2671676365576276,0.286442223234531,0.9816401837892447,0.9810403244818389,0.41488617873491723,0.4306012467120923,0.16597172804176807,0.27249911800026894
main,correlated,"ACGMT (top1, no-std)",1024,0.2671676365576276,0.2864422232345311,0.9816401837892447,0.9810403244818389,0.41488617873491723,0.43060124671209243,0.05930955521762371,0.00033320486545562744
main,correlated,"ACGMT (top3, std)",1024,0.24311155970751316,0.26406375513452907,0.9832933224530838,0.9825215603449684,0.3985347762606585,0.4143643032243751,0.17280807998031378,0.00034385500475764275
main,correlated,ACGMT (full),1024,0.24830355694350326,0.2554570606069098,0.9829365273103495,0.9830912394016555,0.4015303777001127,0.40935488015867294,0.24463796569034457,0.00012227986007928848
main,irrelevant,Ridge,42,1.7414024642844523,2.0196171222704025,0.9553914388460264,0.9490925961291562,0.9108267391775352,0.9672602999219095,0.0006481446325778961,4.2940955609083176e-05
main,irrelevant,CART,42,6.8719847468774535,7.688228085581431,0.8239640989848843,0.8062069647320724,2.0854147136975607,2.2010874635393476,0.01627180725336075,9.217206388711929e-05
main,irrelevant,RandomForest,42,4.747138593566925,5.350854377067017,0.8783951288684249,0.8651238881748041,1.6729028263758707,1.783813060292225,1.1054635248146951,0.0037015522830188274
main,irrelevant,GradientBoosting,42,0.23736355027680173,0.4823828680237086,0.9939195868471463,0.9878408341798703,0.38773499969993636,0.5386795005122451,1.673952932935208,0.0012744204141199589
main,irrelevant,RHM (original),42,0.25519496898027944,0.3357607365839217,0.9934628090786464,0.9915366594822516,0.4039215691905952,0.45680020522746034,0.21689398307353258,0.2950631086714566
main,irrelevant,"ACGMT (top1, no-std)",42,0.25519496898027944,0.3357607365839216,0.9934628090786464,0.9915366594822516,0.4039215691905952,0.4568002052274603,0.07810266129672527,0.00042729126289486885
main,irrelevant,"ACGMT (top3, std)",42,0.2504458627666014,0.3294634259772354,0.9935844643532337,0.9916953924078242,0.3986934805856162,0.459084711793516,0.21911591105163097,0.0004016328603029251
main,irrelevant,ACGMT (full),42,0.2664576074426171,0.32336634710233964,0.9931743001860115,0.9918490781996974,0.40888584346090634,0.45256385858215376,0.3373077791184187,0.00030564330518245697
main,irrelevant,Ridge,123,1.8825613743413423,1.8000849282330926,0.9536929888417682,0.9521089887673525,0.9489205797895052,0.9211307290012322,0.0006236801855266094,4.59868460893631e-05
main,irrelevant,CART,123,6.877941566561274,7.592473175731746,0.8308172465400485,0.7980032983780084,2.088126368320774,2.191626359217492,0.016269694082438946,9.108101949095726e-05
main,irrelevant,RandomForest,123,4.738999264442376,5.210612452643356,0.8834306839562326,0.8613723743893249,1.6959856069301644,1.8098969881360711,0.9878315730020404,0.0037229121662676334
main,irrelevant,GradientBoosting,123,0.24327268328325966,0.4183944831318116,0.9940160087140679,0.9888686724847969,0.3911883290049834,0.5057728565296697,1.6762071503326297,0.0012627877295017242
main,irrelevant,RHM (original),123,0.2660194845849409,0.31192477583333983,0.9934564857173425,0.9917012843622669,0.4070341722544583,0.44721143429352556,0.23719707177951932,0.29475906025618315
main,irrelevant,"ACGMT (top1, no-std)",123,0.2660194845849409,0.31192477583333983,0.9934564857173425,0.9917012843622669,0.4070341722544583,0.44721143429352567,0.08448150474578142,0.00040088221430778503
main,irrelevant,"ACGMT (top3, std)",123,0.24328808233974714,0.27899903924769215,0.9940156299299867,0.992577269042731,0.3919040979959132,0.4238649543569678,0.2318697120063007,0.00041593005880713463
main,irrelevant,ACGMT (full),123,0.2632452359966175,0.29385370053549226,0.9935247263399783,0.9921820628280501,0.40627096257085415,0.43625515324141245,0.35257849004119635,0.00033823493868112564
main,irrelevant,Ridge,456,1.8940232724954513,1.694473816960779,0.9530991376277368,0.9581948950344292,0.958044143785641,0.9232448085150892,0.0006554690189659595,4.3480657041072845e-05
